@relation OPENJPA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
4118,368,15,7,6,317,61,22.642857,265,61,17.666667,80,19,17.666667,260225,63.192083999999994,TRUE
151,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1723.3443710000001,TRUE
402,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,647.325871,TRUE
183,88,5,2,2,73,27,14.6,58,20,11.6,35,21,11.6,260225,1421.994536,TRUE
1704,118,6,4,2,87,41,14.5,56,41,9.333333,31,13,9.333333,260225,152.714202,TRUE
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,5914.2045450000005,TRUE
633,81,2,2,1,76,71,38.0,71,68,35.5,22,21,35.5,260225,411.097946,TRUE
154,15,2,2,1,8,6,4.0,1,1,0.5,18,13,0.5,260225,1689.772727,TRUE
65,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,4003.4615380000005,TRUE
2214,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,117.536134,TRUE
556,87,3,1,2,70,33,23.333333,53,27,17.666667,23,21,17.666667,260225,468.030576,TRUE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,7033.108107999999,TRUE
2907,122,1,0,1,89,89,89.0,56,56,56.0,19,19,56.0,260225,89.516684,TRUE
77,40,1,1,1,39,39,39.0,38,38,38.0,4,4,38.0,260225,3379.5454549999995,TRUE
146,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,170.760274,TRUE
53,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,470.39622599999996,TRUE
793,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,31.438840000000003,TRUE
379,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,65.781003,TRUE
37,2,1,1,1,1,1,1.0,0,0,0.0,4,4,0.0,24931,673.8108110000001,TRUE
141,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,176.815603,TRUE
43,31,2,2,1,16,15,8.0,1,15,0.5,6,4,0.5,24931,579.790698,TRUE
401,4,1,1,1,3,3,3.0,2,2,2.0,2,2,2.0,24931,62.17207,TRUE
219,6,1,1,1,0,0,0.0,-12,0,-12.0,1,1,-12.0,24931,113.84018300000001,TRUE
57,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,437.38596500000006,TRUE
210,14,3,1,1,7,4,2.333333,0,1,0.0,5,2,0.0,24931,118.719048,TRUE
1637,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,15.229688000000001,TRUE
1027,33,3,1,1,17,12,5.6666669999999995,1,1,0.333333,12,9,0.333333,24931,24.275560000000002,TRUE
4482,3,1,1,1,0,0,0.0,-6,0,-6.0,12,12,-6.0,24931,5.5624720000000005,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,461.685185,TRUE
418,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,59.643541000000006,TRUE
199,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,125.281407,TRUE
1706,12,2,1,1,6,4,3.0,0,0,0.0,2,1,0.0,24931,14.613716,TRUE
266,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,93.725564,TRUE
743,217,2,1,2,167,167,167.0,114,120,57.0,21,12,57.0,24931,33.554509,TRUE
385,18,1,1,1,14,14,14.0,10,10,10.0,1,1,10.0,24931,64.755844,TRUE
232,17,1,1,1,14,14,14.0,11,11,11.0,1,1,11.0,24931,107.461207,TRUE
151,9,1,1,1,8,8,8.0,7,7,7.0,4,4,7.0,24931,165.10596,TRUE
1760,39,8,4,4,26,12,3.714286,12,8,1.5,20,8,1.5,24931,14.165341,TRUE
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,566.613636,TRUE
65,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,383.553846,TRUE
262,51,5,3,2,39,20,9.75,24,12,4.8,8,3,4.8,24931,95.15648900000001,TRUE
37,2,1,1,1,1,1,1.0,0,0,0.0,4,4,0.0,24931,673.8108110000001,TRUE
2963,197,1,0,1,145,145,145.0,93,93,93.0,13,13,93.0,24931,8.414107000000001,TRUE
317,10,1,1,1,8,8,8.0,6,6,6.0,1,1,6.0,24931,78.646688,TRUE
76,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,328.03947400000004,TRUE
51,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,488.843137,TRUE
302,426,7,2,2,228,112,32.571428999999995,30,50,4.285714,10,4,4.285714,24931,82.55298,TRUE
414,18,1,1,1,11,11,11.0,4,4,4.0,1,1,4.0,24931,60.219806999999996,TRUE
107,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,233.0,TRUE
148,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,168.452703,TRUE
960,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,25.969792,TRUE
212,1,1,1,1,0,0,0.0,-2,0,-2.0,3,3,-2.0,24931,117.599057,TRUE
702,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,35.514245,TRUE
260,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,95.888462,TRUE
615,4,1,1,1,2,2,2.0,0,0,0.0,3,3,0.0,24931,40.538211,TRUE
1103,28,4,1,2,16,6,5.3333330000000005,1,3,0.25,5,2,0.25,24931,22.602901,TRUE
862,118,2,1,2,103,100,51.5,88,86,44.0,21,13,44.0,24931,28.922273999999998,TRUE
149,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24931,167.322148,TRUE
521,118,3,2,3,105,99,35.0,92,90,30.666666999999997,22,13,30.666666999999997,24931,47.852207,TRUE
